	0	1
1059	-0.029629	-1.2807
1060	0.6288	-0.5808
1061	-0.23222	-1.184
1062	0.43541	-0.6867
1063	-0.17237	-1.8102
1064	-0.90907	-1.4694
1065	0.42621	-0.71893
1066	0.44923	-1.1057
1067	-0.67424	-1.6398
1068	-0.57295	-1.7319
1069	0.057854	-0.40583
1070	0.2098	-0.77879
1071	-0.50849	-1.8194
1072	-0.84921	-1.1978
1073	0.32491	-0.74656
1074	-0.46244	-1.3958
1075	-0.71568	-1.1656
1076	-0.34273	-0.74195
1077	0.0026017	-0.1618
1078	-0.35194	-1.9345
1079	-0.90907	-2.1049
1080	0.3203	-0.74656
1081	0.78074	-1.3682
1082	-0.58216	-1.2392
1083	-0.24604	-1.847
1084	0.44002	0.12828
1085	0.40779	-1.4464
1086	-1.1393	-2.2108
1087	-0.19999	-0.70051
1088	0.49988	-1.1149
1089	-0.58216	-0.97217
1090	-0.48546	-1.7503
1091	-0.26906	-0.41044
1092	0.17296	-1.0689
1093	-1.2774	-2.6067
1094	-0.6282	-1.0182
1095	0.039437	-0.84786
1096	-0.36575	-1.7964
1097	-0.57295	-1.7964
1098	0.071668	-1.1057
1099	0.40318	-0.22166
1100	-0.50388	-1.253
1101	0.05325	-0.81102
1102	-0.27827	-1.3635
1103	0.039437	-0.27691
1104	-0.89525	-0.87548
1105	0.24663	-1.7043
1106	-0.19999	-1.5063
1107	0.13613	-0.98599
1108	0.19599	-1.8931
1109	0.836	-1.1794
1110	-0.18157	-1.7825
1111	0.43081	-1.207
1112	-0.9413	-2.243
1113	-0.2092	-0.75116
1114	-0.23683	-0.93534
1115	-0.7295	-0.91232
1116	0.37556	-0.92153
1117	0.18217	-1.4741
1118	-0.60057	-1.3175
1119	-0.38877	-0.93073
1120	-0.25985	-1.9299
1121	0.12232	-1.5109
1122	-0.19078	-1.3359
1123	0.42621	-1.5938
1124	-0.97813	-1.4326
1125	-0.34733	-1.7641
1126	-0.57295	-0.60843
1127	-0.17237	-1.5892
1128	0.034832	-0.12957
1129	-0.098695	-1.0643
1130	-0.1079	-1.0643
1131	0.039437	-1.5661
1132	0.01181	-0.91232
1133	-0.098695	-1.9299
1134	-0.084882	-0.59461
1135	-0.68345	-1.5385
1136	-0.19078	-0.66828
1137	-0.91367	-0.3736
1138	-0.18157	-0.80642
1139	-0.15855	-1.3129
1140	-0.78475	-1.5247
1141	-0.56374	-1.0965
1142	-0.1079	-1.2807
1143	0.89585	-0.96757
1144	-0.65122	-1.2991
1145	-0.12172	-0.56238
1146	-0.35654	-1.824
1147	-0.27827	-0.75116
1148	0.17757	-1.3497
1149	0.48606	-0.83404
1150	-0.39338	-0.97678
1151	-0.24143	-2.1555
1152	-0.1033	-1.1379
1153	-0.15855	-1.7319
1154	0.13152	-0.84786
1155	-0.12172	-1.3175
1156	-0.16316	-1.6306
1157	-0.14013	-1.3589
1158	0.37556	-1.2807
1159	0.1085	-0.74195
1160	-0.84921	-2.0128
1161	-0.24604	-1.2669
1162	0.87283	-1.5017
1163	0.80837	-1.603
1164	-0.034233	-1.4694
1165	-0.048047	-1.0504
1166	-0.49928	-1.8654
1167	-0.19539	-1.5846
1168	-0.34273	-0.71433
1169	0.099294	-1.207
1170	-0.74331	-2.22
1171	0.25124	-1.6674
1172	-0.54072	-1.3405
1173	-0.79396	-1.58
1174	-0.43482	-1.6905
1175	-0.11251	-0.22626
1176	0.29728	-1.3682
1177	-1.1439	-2.4502
1178	-0.4164	-1.1195
1179	0.13152	-1.0551
1180	-0.32891	-1.9345
1181	-0.81237	-1.4787
1182	-0.2046	-0.94455
1183	0.18678	-0.88009
1184	0.19599	-2.1187
1185	-1.1439	-2.2982
1186	-0.043442	-0.80642
1187	0.35714	-1.3635
1188	-0.54072	-1.2484
1189	-0.54532	-1.7411
1190	0.51829	-0.83404
1191	0.23282	-0.90311
1192	-0.54072	-1.8378
1193	-0.2138	-2.1233
1194	0.11311	-1.0965
1195	-0.44402	-0.99059
1196	0.25584	-1.8884
1197	-0.080277	-1.382
1198	0.26966	-1.3958
1199	-1.0104	-1.9299
1200	0.24663	-1.4326
1201	-1.2498	-2.6344
1202	0.27426	-1.0827
1203	-0.2138	-1.5523
1204	-0.16316	-0.60843
1205	0.54132	-1.7595
1206	-0.85381	-1.6168
1207	-0.57295	-1.3129
1208	-0.12172	-0.39662
1209	0.81297	-1.0274
1210	-0.24604	-0.90771
1211	0.78074	-1.428
1212	-0.56834	-2.3673
1213	-0.24143	-0.64987
1214	-0.99195	-1.5707
1215	-0.048047	-1.1103
1216	-0.89525	-1.2438
1217	-0.78014	-1.4372
1218	0.57355	-1.3543
1219	-0.31971	-1.8378
1220	0.085481	-0.72354
1221	-0.40719	-1.5385
1222	0.0026017	-1.3912
1223	-0.02042	-1.1656
1224	0.14073	-0.82483
1225	0.38937	-1.8931
1226	-0.72489	-1.0504
1227	0.74851	-0.73275
1228	-0.25985	-1.9944
1229	0.039437	-1.0781
1230	-1.0932	-1.5754
1231	-0.26906	-1.8884
1232	0.33872	-1.7687
1233	-0.18618	-1.5201
1234	-0.75252	-0.91232
1235	-0.15855	-1.9529
1236	0.68866	-0.66368
1237	-0.53151	-1.2991
1238	-0.70187	-1.4787
1239	-0.26445	-1.6628
1240	0.19599	-1.1379
1241	0.57355	-1.2715
1242	-0.34733	-1.1241
1243	-0.92288	-1.9115
1244	-0.36575	-1.3267
1245	0.88204	-1.2484
1246	-0.098695	-0.61303
1247	-1.0564	-1.5707
1248	-0.25524	-1.2715
1249	-0.49467	-1.9299
1250	0.15915	-1.3313
1251	0.47685	-0.49332
1252	-0.5269	-1.428
1253	-0.39798	-2.4548
1254	0.75772	-1.3912
1255	0.13613	-0.67749
1256	0.28347	-1.1656
1257	-0.09409	-1.2945
1258	-0.26906	-1.5938
1259	-0.84921	-1.8332
1260	-0.81237	-1.3728
1261	0.39858	-1.4602
1262	-0.84	-1.9161
1263	-0.13093	-1.9621
1264	-0.19078	-1.603
1265	-0.29668	-0.94915
1266	-0.43021	-0.58541
1267	-0.60978	-0.96297
1268	0.3157	-1.3129
1269	-0.29208	-2.1463
1270	-0.066464	-1.0873
1271	-0.95051	-1.1932
1272	0.14073	-2.022
1273	-0.24143	-0.73735
1274	-0.14013	-0.90311
1275	-0.28287	-0.8939
1276	-0.85842	-1.87
1277	-0.36114	-1.2392
1278	0.37095	-0.71893
1279	0.64722	-1.1748
1280	-0.45784	-2.045
1281	-1.2958	-1.8148
1282	-0.45784	-1.7181
1283	-0.052651	-1.1794
1284	0.01181	-2.0312
1285	-1.8484	-2.4778
1286	-0.43942	-0.94455
1287	0.26966	-1.253
1288	-0.61899	-1.8332
1289	-0.78014	-2.266
1290	0.36635	-1.1195
1291	0.12232	-0.64066
1292	-0.58216	-2.3535
1293	-0.9459	-2.1187
1294	0.81297	-0.8985
1295	-0.015816	-1.9944
1296	-0.85381	-1.2945
1297	-0.084882	-1.6536
1298	-0.14013	-0.88469
1299	-0.057255	-1.8056
1300	-1.2912	-1.9621
1301	0.067063	-0.6821
1302	0.51369	-1.451
1303	-0.96432	-1.9483
1304	-0.3105	-2.068
1305	-0.26906	-0.95376
1306	0.26045	-1.6306
1307	-1.1991	-2.1003
1308	-0.48086	-1.1471
1309	0.20519	-1.4741
1310	-0.74331	-1.5017
1311	-0.89065	-1.9759
1312	-0.28747	-1.5385
1313	0.12232	-1.1103
1314	-0.68806	-2.1187
1315	-0.96432	-1.4879
1316	0.36174	-1.032
1317	-1.0978	-1.7825
1318	-0.66503	-2.4133
1319	0.36635	-1.7089
1320	-0.34273	-1.847
1321	-0.11251	-0.97678
1322	-0.66503	-2.2936
1323	-0.85842	-1.6628
1324	-0.59597	-1.7918
1325	-0.80777	-1.3912
1326	-0.38877	-1.0597
1327	-1.0978	-2.1003
1328	0.417	-1.6398
1329	-0.8354	-1.9115
1330	0.16836	-0.82023
1331	-0.67424	-1.8332
1332	0.057854	-1.2807
1333	-0.27366	-2.4456
1334	-0.86763	-1.1057
1335	-0.19999	-1.999
1336	-0.57295	-1.1149
1337	-1.038	-0.6821
1338	-0.43021	-1.4879
1339	-0.98274	-1.7825
1340	-0.43482	-1.3866
1341	-0.66503	-2.1601
1342	-1.0196	-1.7549
1343	-0.36575	-0.70051
1344	-0.3151	-1.3728
1345	-0.49007	-1.7825
1346	-0.98734	-2.3259
1347	-0.025025	-1.7779
1348	-0.3105	-1.3543
1349	-0.18618	-1.7319
1350	-0.56374	-1.58
1351	0.067063	-1.1886
1352	-0.9413	-0.91692
1353	-0.53611	-1.428
1354	0.57815	-2.0082
1355	0.46764	-1.0827
1356	-0.48546	-0.91232
1357	-0.59597	-1.8654
1358	-0.97813	-0.96297
1359	-0.54532	-0.81102
1360	-0.25064	-1.6352
1361	-1.2037	-1.7089
1362	-1.0012	-0.82944
1363	-1.2866	-1.2208
1364	-0.36575	-1.4096
1365	-0.47625	-1.4971
1366	-0.93669	-1.3221
1367	-0.55913	-1.9437
1368	-0.92288	-1.8424
1369	-0.098695	-0.98138
1370	-0.64662	-1.1379
1371	-0.65122	-1.0919
1372	-0.84	-1.9483
1373	-0.46705	-1.999
1374	-0.057255	-1.1794
1375	-0.34273	-2.2292
1376	-0.88144	-0.84325
1377	0.89585	-1.649
1378	-0.84921	-1.8516
1379	0.021019	-1.6813
1380	-0.41179	-0.93534
1381	-0.61439	-1.1287
1382	-0.2046	-1.6536
1383	-0.98274	-1.9621
1384	-0.96432	-1.2024
1385	-0.60057	-2.5515
1386	-1.0288	-0.80642
1387	-0.49007	-1.8654
1388	-0.0066071	-1.4925
1389	-0.5223	-1.2576
1390	-0.048047	-1.1425
1391	-0.99195	-2.5469
1392	-1.3281	-1.7457
1393	0.53671	-0.69131
1394	0.40779	-1.6306
1395	-1.084	-2.1187
1396	-0.42561	-2.243
1397	-0.49467	-1.1149
1398	0.030228	-1.3866
1399	-1.0794	-2.289
1400	-0.85381	-1.4648
1401	0.6334	-0.87088
1402	-0.14013	-1.6859
1403	-1.2728	-1.7089
1404	-0.44402	-1.7549
1405	-0.57755	-0.75116
1406	0.24203	-1.3129
1407	-1.213	-1.9621
1408	-0.11251	-1.7687
1409	-0.99195	-0.70972
1410	-0.36114	-1.4188
1411	-0.84461	-2.487
1412	-0.33352	-1.3866
1413	0.14073	-1.8838
1414	-0.88144	-2.2568
1415	0.47685	-0.76498
1416	-0.0066071	-1.8102
1417	-0.43021	-1.5754
1418	-0.44863	-0.57159
1419	-1.5445	-2.6804
1420	-0.81237	-1.0919
1421	0.16376	-1.184
1422	-0.066464	-2.2614
1423	-0.54992	-1.1241
1424	-1.9911	-1.7595
1425	0.039437	-1.0366
1426	-0.90907	-2.5146
1427	0.2144	-1.4741
1428	-1.4109	-2.2982
1429	-0.44402	-0.93073
1430	0.47685	-1.8838
1431	-0.24604	-1.0412
1432	-1.0426	-1.3958
1433	-0.27366	-1.0274
1434	-0.29668	-1.1886
1435	-0.26445	-1.4188
1436	-0.86763	-1.0366
1437	-0.74331	-2.1049
1438	0.15455	-0.75116
1439	-0.26445	-1.4925
1440	-0.49007	-0.95376
1441	-0.025025	-1.1748
1442	-0.44402	-0.64987
1443	-1.2268	-1.7549
1444	-0.60518	-2.0404
1445	-0.34733	-0.98138
1446	-0.6236	-1.4833
1447	0.076272	-1.1794
1448	-0.19539	-1.3037
1449	-0.19999	-1.451
1450	-0.83079	-1.4372
1451	-0.56374	-0.71893
1452	-0.26445	-0.93994
1453	-0.95511	-2.5791
1454	-0.052651	-0.81562
1455	-0.12172	-0.72354
1456	-0.45784	-1.2623
1457	-0.51769	-1.649
1458	-0.45784	-2.0404
1459	-0.80777	-1.0458
1460	0.1085	-1.207
1461	-0.88605	-0.92613
1462	-0.43021	-1.7319
1463	-0.53611	-2.3121
1464	-0.38417	-1.1517
1465	-0.2138	-1.7181
1466	-0.46244	-1.9115
1467	0.33872	-1.7043
1468	-0.95051	-2.0082
1469	-0.7341	-1.1978
1470	-0.17237	-1.2853
1471	-0.043442	-1.8332
1472	-0.69727	-1.672
1473	-0.09409	-1.7227
1474	0.094689	-1.382
1475	0.080876	-1.649
1476	-0.98274	-1.2576
1477	0.080876	-0.62224
1478	-0.85381	-2.1463
1479	-0.1079	-0.53476
1480	-0.53611	-0.69131
1481	-0.39338	-1.5155
1482	0.11771	-1.1287
1483	-0.77554	-2.0864
1484	-0.83079	-1.1103
1485	-0.75712	-2.5745
1486	-0.82619	-1.032
1487	-0.14013	-2.0404
1488	0.22822	-1.0873
1489	-0.6236	-1.5247
1490	-0.50849	-1.161
1491	-0.35654	-2.2062
1492	-0.14934	-1.4004
1493	0.094689	-1.1471
1494	-1.1163	-1.009
1495	-0.54072	-2.2108
1496	-1.1485	-1.7918
1497	-0.56834	-0.78339
1498	-0.26906	-1.1287
1499	-0.75712	-1.5846
1500	-1.0794	-1.8792
1501	0.094689	-0.91692
1502	-0.18618	-0.63145
1503	-0.93209	-2.0036
1504	-1.2636	-1.7779
1505	-0.37035	-0.91232
1506	-0.071068	-1.3497
1507	-1.0656	-1.6859
1508	-0.38877	-1.9759
1509	-0.5269	-0.72354
1510	-0.25524	-1.8148
1511	-2.0279	-2.4732
1512	-0.82158	-0.76037
1513	0.2144	-1.0551
1514	-0.79396	-1.5615
1515	-0.88144	-2.0174
1516	-0.080277	-0.92153
1517	-0.1033	-0.64526
1518	-1.3465	-2.3995
1519	-1.1531	-1.3589
1520	0.24663	-0.86627
1521	-0.44863	-1.9759
1522	-1.0794	-1.5846
1523	-0.25064	-1.5846
1524	-0.67424	-0.79721
1525	-0.70647	-1.9161
1526	-1.5537	-1.8148
1527	0.41239	-0.4703
1528	0.27426	-1.5063
1529	-1.0242	-1.3912
1530	-0.25064	-1.6076
1531	-0.19078	-0.54397
1532	0.080876	-1.4096
1533	-1.2268	-1.184
1534	-0.89065	-0.80642
1535	-0.87223	-1.3313
1536	-1.0518	-1.1794
1537	-0.71568	-1.3267
1538	-0.13553	-1.6859
1539	-0.0066071	-1.1471
1540	0.14073	-1.0551
1541	0.48146	-1.9207
1542	-0.057255	-1.5477
1543	-0.55913	-1.4787
1544	0.067063	-0.53015
1545	-0.67424	-1.3037
1546	-0.33812	-1.3543
1547	-0.83079	-1.7872
1548	-0.18157	-1.3267
1549	-0.23222	-0.11115
1550	-0.55913	-0.76958
1551	-0.63741	-2.3351
1552	-0.71108	-0.67289
1553	-0.65122	-1.8884
1554	0.2144	-1.1794
1555	-0.11251	-1.3589
1556	-0.23222	-1.7964
1557	-0.37496	-1.3728
1558	-0.77554	-0.71893
1559	-0.075673	-1.3589
1560	-0.61439	-1.6905
1561	0.22361	-1.5477
1562	-1.2912	-1.4326
1563	-0.54072	-1.4234
1564	-0.84461	-1.1149
1565	-0.32431	-1.1932
1566	-0.24143	-1.451
1567	-0.421	-1.5892
1568	-1.4017	-1.1195
1569	-0.22301	-0.87088
1570	-0.74331	-2.708
1571	-0.27827	-1.1471
1572	-0.11711	-0.91692
1573	-0.26445	-1.0044
1574	-0.28747	-1.23
1575	-0.32431	-1.2853
1576	-1.1853	-1.4971
1577	-0.17237	-0.56699
1578	-0.17697	-1.207
1579	-0.35654	-2.1187
1580	-0.55913	-1.824
1581	-0.78475	-1.4787
1582	-0.78014	-1.3083
1583	0.50908	-1.2208
1584	-1.0794	-0.82944
1585	0.25124	-0.49332
1586	-1.3741	-1.7457
1587	-0.30589	-0.43346
1588	-0.93209	-1.2761
1589	-0.51769	-1.6444
1590	-0.67885	-0.56699
1591	0.2098	-0.67289
1592	-0.48086	-0.01446
1593	-0.99655	-2.2062
1594	-1.1623	-0.8985
1595	0.38016	-1.0919
1596	-0.034233	-0.8985
1597	-1.0058	-1.5707
1598	-0.58216	-1.1886
1599	-0.85842	-1.5892
1600	-0.15395	-0.74195
1601	0.034832	-0.3736
1602	-0.66964	-0.83404
1603	-0.55913	-2.7034
1604	0.13613	-1.3497
1605	-0.19078	-0.3736
1606	-0.48546	-0.90771
1607	-0.19539	-0.41504
1608	0.021019	-0.46569
1609	-0.98734	-2.3028
1610	-1.3695	-2.0036
1611	0.44462	-0.44267
1612	-0.12172	-1.4741
1613	-1.1301	-1.7964
1614	-1.1393	-2.0266
1615	-0.68345	-0.5762
1616	0.05325	-0.9998
1617	-1.1025	-2.0312
1618	-1.1623	-1.4648
1619	0.36174	-0.50253
1620	-0.3151	-1.7733
1621	-1.1439	-1.7089
1622	-0.46705	-1.4925
1623	-0.2046	-0.51173
1624	-1.7563	-1.5247
1625	0.021019	-1.7964
1626	0.34333	-1.0919
1627	-0.30129	-1.4372
1628	-0.86763	-1.8792
1629	0.36635	-1.3497
1630	-0.95511	-1.0965
1631	-0.68806	-1.2346
1632	-0.28287	-1.5201
1633	-0.029629	-1.1333
1634	-1.457	-2.5791
1635	-0.029629	-0.96297
1636	-0.48086	-1.8102
1637	-0.25985	-0.85706
1638	-0.95972	-1.0781
1639	-1.1301	-1.6951
1640	-0.44402	-1.0643
1641	-0.71108	-0.60382
1642	-0.14013	-1.1932
1643	-1.1071	-0.97217
1644	-1.0748	-1.3728
1645	-0.33812	-1.5385
1646	-0.24604	-1.6444
1647	-1.3281	-1.1471
1648	-0.25524	-0.7926
1649	-1.213	-2.418
1650	-0.34733	-2.1233
1651	0.417	-1.5063
1652	-0.80317	-1.7089
1653	-0.37496	-0.49792
1654	-1.1209	-2.5239
1655	-0.1079	-0.64526
1656	-1.0886	-0.83865
1657	-1.1991	-0.76498
1658	-1.1163	-0.93994
1659	-0.87223	-1.3221
1660	-0.66043	-1.4004
1661	-0.30129	-0.94455
1662	-0.052651	-1.2162
1663	0.11771	-1.8332
1664	-0.44402	-1.2392
1665	-0.2046	-1.5201
1666	0.20059	-1.2807
1667	-0.81237	-2.2706
1668	-0.64662	-1.0919
1669	0.75772	-0.75577
1670	-1.0794	-1.3083
1671	-0.74331	-1.3267
1672	-0.55913	-1.405
1673	-0.96432	-0.8985
1674	-0.19078	-0.60843
1675	-0.90907	-0.8893
1676	-1.4754	-0.63145
1677	0.33412	-1.5339
1678	-0.93669	-1.0965
1679	0.12692	-1.207
1680	-0.2138	-1.2945
1681	-0.42561	-0.82944
1682	0.05325	-1.3359
1683	-0.78935	-1.5569
1684	-0.48086	-1.207
1685	-0.421	-2.2522
1686	-0.25064	-0.61764
1687	-0.83079	-1.5707
1688	0.05325	-1.5339
1689	-1.305	-1.3912
1690	-0.36575	-1.3359
1691	-0.60978	-2.1417
1692	-0.052651	-1.2715
1693	-0.25985	-0.64066
1694	-0.58216	-0.67289
1695	-0.43021	-2.0818
1696	0.2144	-1.7825
1697	-0.50388	-0.12036
1698	-0.14013	-0.97217
1699	-0.67885	-0.65908
1700	0.40318	-2.0082
1701	-0.78935	-1.6444
1702	-0.35654	-0.23547
1703	0.18217	-1.2254
1704	-0.92288	-2.3351
1705	-0.49467	-1.8424
1706	-0.28287	-1.5569
1707	-0.90446	-0.97217
1708	-0.64662	-0.5808
1709	-1.0564	-0.64987
1710	-0.48546	-0.29072
1711	-0.87684	-1.8884
1712	-0.92288	-1.0689
1713	-0.95511	-1.8286
1714	-0.015816	-0.87088
1715	-0.28747	-0.31835
1716	-0.02042	-1.6306
1717	-1.2544	-1.626
1718	0.24203	-0.40583
1719	0.48606	-0.88469
1720	-1.4202	-1.5201
1721	-0.65583	-1.5431
1722	-0.26906	-0.72814
1723	-0.06186	-1.1195
1724	-0.90446	-1.9069
1725	-0.90907	-0.8985
1726	0.57815	-0.56238
1727	0.025624	-1.7872
1728	-1.3004	-1.6813
1729	-0.15855	-1.2945
1730	-0.40719	-0.4749
1731	-0.54992	-1.5938
1732	-1.2682	-1.5707
1733	-0.084882	-0.53476
1734	-0.043442	-1.2484
1735	-1.2406	-1.5661
1736	-0.40719	-1.5017
1737	-0.1033	-0.53476
1738	0.062459	-1.3221
1739	-1.1899	-1.6398
1740	-0.30589	-0.38742
1741	-0.15855	-1.0919
1742	-1.0288	-1.4372
1743	-0.7341	-1.5247
1744	-0.70647	-0.17101
1745	-0.14934	-1.2991
1746	-1.0702	-1.5707
1747	-0.82619	-0.70051
1748	0.28347	-0.81102
1749	-0.45784	-1.4787
1750	-0.57295	-2.0588
1751	0.51369	-0.8985
1752	-1.3511	-1.9391
1753	-0.5269	-1.5155
1754	-0.76633	-0.8893
1755	-0.44863	-0.66828
1756	-0.038838	-1.5247
1757	-0.93669	-0.67289
1758	0.17757	-1.5339
1759	-0.54532	-0.44267
1760	-1.0518	-1.0735
1761	0.23743	-1.2715
1762	-1.0564	-0.81102
1763	-0.59597	-1.6536
1764	-0.90907	-1.3129
1765	-0.30589	-0.63605
1766	-0.09409	-0.7926
1767	-0.82619	-1.382
1768	-0.69727	-0.9952
1769	-0.071068	-1.0597
1770	-0.60978	-2.4962
1771	0.27886	-1.5155
1772	0.12692	-1.0643
1773	-0.3151	-1.3543
1774	-0.26445	-1.4741
1775	-0.45323	-1.207
1776	-0.37956	-1.253
1777	-0.55453	-2.3995
1778	-0.13093	-0.29533
1779	-0.37496	-1.1471
1780	-1.1209	-1.2116
1781	-0.66043	-1.3451
1782	-0.33352	-0.81102
1783	0.37556	-0.75577
1784	-0.89065	-0.77419
1785	-0.50388	-1.5155
1786	0.86362	-1.1241
1787	-1.2406	-1.0504
1788	-1.061	-0.84325
1789	-0.56374	-1.0504
1790	-0.24604	-0.6867
1791	0.48146	-0.30454
1792	-0.49007	-1.2346
1793	-0.74331	-2.5193
1794	-0.77094	-0.53476
1795	0.45383	-1.2438
1796	0.016415	-0.96757
1797	-1.5307	-1.3313
1798	-0.31971	-1.1333
1799	-0.71108	-1.207
1800	0.45383	-1.0689
1801	0.22361	-0.48871
1802	-0.75252	-0.88009
1803	-0.63741	-2.4824
1804	0.12232	-1.2669
1805	-0.075673	-0.27691
1806	-0.0020027	-1.1517
1807	-0.72029	-0.97217
1808	-0.8354	-1.7918
1809	-0.89065	-1.2484
1810	-0.61899	-0.95836
1811	0.25124	-0.96757
1812	-1.2544	-1.5063
1813	-0.51309	-1.3175
1814	-0.22762	-1.3728
1815	-0.84921	-0.65908
1816	-1.632	-1.253
1817	-1.2084	-0.96757
1818	-0.23683	-1.1241
1819	-1.0334	-1.9253
1820	-0.69727	-0.80642
1821	-1.0012	-0.71893
1822	-0.19999	-1.5661
1823	-1.2314	-0.90771
1824	0.60117	-0.56238
1825	-0.19539	-1.5385
1826	-1.2682	-0.77419
1827	-0.15855	-0.93073
1828	-0.11711	0.0039577
1829	0.11311	-1.6076
1830	-1.0886	-1.8332
1831	-0.77554	-0.8985
1832	0.26505	-0.7926
1833	-0.50849	-1.7411
1834	-1.0426	-1.7457
1835	-0.37496	-0.8939
1836	-0.32431	-0.18943
1837	-0.3105	-1.6168
1838	-1.2222	-1.7641
1839	-0.51309	-0.71433
1840	0.044041	-1.4326
1841	-1.2774	-1.2024
1842	-0.54532	-2.1095
1843	-0.60978	-0.22166
1844	0.38016	-0.98138
1845	-0.77554	-1.2392
1846	-0.9459	-1.4787
1847	-0.65583	-1.207
1848	-0.015816	-1.6536
1849	-0.1079	-0.60382
1850	-1.1669	-2.2982
1851	-0.72489	-0.45648
1852	-0.57755	-1.428
1853	0.64722	-1.2761
1854	-0.77094	-1.58
1855	-0.78014	-0.72814
1856	-0.25524	-0.75116
1857	-1.0702	-1.1287
1858	0.24663	-1.8286
1859	-1.1117	-2.1187
1860	0.030228	-0.94915
1861	-0.47625	-1.0827
1862	-0.23683	-1.3083
1863	-0.49007	-1.2346
1864	-0.57755	-0.63605
1865	-1.0196	-1.1748
1866	-0.11251	-0.49792
1867	-0.71568	-0.94455
1868	-0.86763	-1.7964
1869	-0.075673	-1.1564
1870	-0.47625	-2.068
1871	-0.2138	-1.0504
1872	-0.89065	-1.7457
1873	-0.66503	-1.2116
1874	-1.1117	-1.428
1875	-0.26445	-1.2392
1876	-0.29208	-0.8985
1877	-1.061	-1.3037
1878	-0.51769	-2.1325
1879	0.45844	-1.1149
1880	-0.19999	-0.48411
1881	-0.038838	-1.4694
1882	-0.43482	-1.2899
1883	-0.19078	-2.0956
1884	-0.77094	-1.5385
1885	-0.14934	-0.96757
1886	-0.72029	-0.83865
1887	-1.0426	-0.92153
1888	-1.2222	-1.6766
1889	-0.37496	-1.2623
1890	0.067063	-0.92153
1891	-0.64662	-1.6905
1892	-1.1071	-1.7089
1893	-0.36114	-1.0597
1894	0.076272	-1.3958
1895	-1.1715	-1.1656
1896	-0.81237	-0.64066
1897	-0.55453	-1.603
1898	-1.1347	-1.4971
1899	-0.74791	-1.5109
1900	-1.2728	-1.0274
1901	0.56434	-0.35979
1902	-0.95511	-1.9069
1903	-0.49928	-0.29993
1904	-1.0564	-0.75116
1905	-0.25064	-0.72354
1906	-0.44402	-0.94455
1907	0.021019	-1.7503
1908	-0.96432	-1.0551
1909	-0.83079	-2.1003
1910	-0.65122	-0.59922
1911	0.71168	-1.2484
1912	-0.66043	-1.4464
1913	-1.0656	-1.5385
1914	-0.43021	-0.95376
1915	-0.69727	-1.3405
1916	-0.90907	-0.59922
1917	-0.29668	-1.3774
1918	-0.53611	-0.90771
1919	-0.67424	-2.6758
1920	-0.84	-0.84325
1921	-0.83079	-1.4648
1922	-0.071068	-1.2438
1923	-0.19539	-1.382
1924	-0.54072	-1.7273
1925	-0.81237	-1.1287
1926	-0.43021	-1.161
1927	0.025624	-0.67289
1928	-0.65583	-0.82483
1929	0.039437	-1.2208
1930	-1.0426	-2.0496
1931	-1.3419	-1.184
1932	0.1085	-0.71893
1933	-0.15395	-1.7135
1934	-1.1163	-1.672
1935	-0.60978	-1.3912
1936	-0.25985	-0.19864
1937	-0.11251	-1.6398
1938	-1.1485	-1.7411
1939	-1.4616	-0.9998
1940	0.016415	-1.0504
1941	-0.85381	-1.8424
1942	-0.91828	-1.7457
1943	-0.038838	-0.50713
1944	-0.18157	-0.67749
1945	-1.1945	-2.2614
1946	-1.2268	-1.2346
1947	0.021019	-0.67289
1948	-0.4164	-1.5984
1949	-1.061	-1.4925
1950	-0.29208	-1.2669
1951	-0.029629	-0.23547
1952	-0.63741	-2.2798
1953	-1.5261	-1.9069
1954	-0.19539	-0.77879
1955	-0.61439	-1.4833
1956	-1.1577	-1.5477
1957	-0.47165	-1.7733
1958	-0.23683	-0.60382
1959	-0.071068	-1.4833
1960	-1.4202	-2.1325
1961	-0.3151	-0.41965
1962	0.12232	-1.2392
1963	-0.7387	-1.4096
1964	-0.56374	-1.8838
1965	-0.53611	-0.64526
1966	0.30649	-0.8985
1967	-0.98734	-2.2522
1968	-0.65122	-1.2024
1969	-0.76173	-1.3175
1970	-0.29208	-1.1471
1971	-1.0288	-1.3359
1972	-0.14013	-1.7411
1973	-0.7387	-1.1517
1974	-0.27827	-1.3175
1975	-1.0794	-1.5017
1976	0.13152	-1.0458
1977	-0.50849	-1.5017
1978	-0.066464	-0.788
1979	-0.37035	-2.1417
1980	-0.36575	-0.93994
1981	-0.64662	-0.5808
1982	-0.38877	-1.2346
1983	-0.40258	-1.8194
1984	-0.5223	-0.71893
1985	-0.66503	-2.5377
1986	-0.57295	-0.82483
1987	-1.0012	-1.7549
1988	-0.99655	-1.5569
1989	-0.53151	-1.6214
1990	-1.1347	-1.8424
1991	-0.66043	-1.2761
1992	-0.68806	-1.0827
1993	-0.32891	-0.7926
1994	-1.3971	-1.5293
1995	0.021019	-1.1702
1996	-0.29668	-2.1923
1997	-0.84461	-1.87
1998	-1.2682	-1.5615
1999	-1.678	-1.5523
2000	-1.4662	-1.3313
2001	-1.1991	-1.7549
2002	-0.98274	-0.57159
2003	-0.85381	-0.55778
2004	-1.0564	-1.9621
2005	-1.4708	-2.0726
2006	-1.9819	-1.5523
2007	-2.143	-1.009
2008	-2.7831	-0.88469
2009	-3.1284	-1.3866
